date,largecap,midcap,smallcap,liquid,gold,flexi
05-Dec-2014,29.71,36.348,24.0106,2140.3249,9.1205,15.8547
08-Dec-2014,29.44,35.885,23.8101,2141.7885,9.1072,15.8646
09-Dec-2014,29.11,35.375,23.5418,2142.2798,9.1742,15.7483
10-Dec-2014,29.21,35.623,23.7632,2142.7704,9.3371,15.7657
11-Dec-2014,28.93,35.491,23.7068,2143.261,9.3086,15.6429
12-Dec-2014,28.71,35.294,23.558,2143.7554,9.3373,15.4891
15-Dec-2014,28.66,35.116,23.7313,2145.2242,9.3053,15.4012
16-Dec-2014,28.16,34.304,22.997,2145.7003,9.8315,15.1489
17-Dec-2014,28.03,34.179,22.8372,2146.1835,9.3687,15.1163
18-Dec-2014,28.58,35.007,23.4675,2146.6757,9.2952,15.4964
19-Dec-2014,28.85,35.327,23.6218,2147.1511,9.2851,15.6972
22-Dec-2014,29.15,35.579,23.7111,2148.6026,9.2815,15.7712
23-Dec-2014,28.94,35.425,23.6718,2149.0901,9.2078,15.9438
24-Dec-2014,28.66,35.426,23.7298,2149.5779,9.1815,15.9903
26-Dec-2014,28.74,35.631,23.7939,2150.5627,9.2643,16.003
29-Dec-2014,28.92,35.884,24.0265,2152.0497,9.299,16.0431
30-Dec-2014,28.96,36.196,24.1425,2152.5617,9.2721,16.0644
31-Dec-2014,29.06,36.519,24.44,2153.104,9.2632,16.2296
01-Jan-2015,29.08,36.658,24.6368,2153.611,9.2647,16.2594
02-Jan-2015,29.37,36.96,24.7937,2154.104,9.2467,16.3896
05-Jan-2015,29.32,36.879,24.8597,2155.5807,9.2977,16.3987
06-Jan-2015,28.47,35.921,24.2566,2156.0735,9.4266,16.042
07-Jan-2015,28.38,35.866,24.4156,2156.5696,9.4235,15.9459
08-Jan-2015,28.83,36.454,24.9129,2157.0625,9.2757,16.085
09-Jan-2015,28.98,36.694,25.0705,2157.5563,9.2896,16.1482
12-Jan-2015,29.16,36.847,25.4177,2159.0361,9.344,16.1654
13-Jan-2015,29.11,36.902,25.3134,2159.534,9.4265,16.202
14-Jan-2015,28.95,37.008,25.3002,2160.0288,9.3615,16.1434
15-Jan-2015,29.63,37.319,25.6823,2160.5662,9.331,16.266
16-Jan-2015,29.74,37.254,25.789,2161.0599,9.5519,16.2718
19-Jan-2015,29.98,37.381,25.8909,2162.5364,9.6297,16.3404
20-Jan-2015,30.39,37.6,25.8347,2163.0283,9.7117,16.461
21-Jan-2015,30.45,37.655,25.8225,2163.5207,9.774,16.422
22-Jan-2015,30.6,37.694,25.9464,2164.0261,9.6877,16.4925
23-Jan-2015,30.84,37.742,25.7768,2164.5229,9.7308,16.5457
27-Jan-2015,31.12,37.945,25.9071,2166.4919,9.6385,16.5044
28-Jan-2015,31.2,38.188,25.7842,2166.9863,9.7124,16.4665
29-Jan-2015,31.29,38.031,25.7521,2167.4786,9.6264,16.4071
30-Jan-2015,30.86,37.665,25.5162,2167.9687,9.6296,16.3233
02-Feb-2015,30.81,37.766,25.4773,2169.4521,9.6483,16.3279
03-Feb-2015,30.59,37.569,25.4515,2169.9431,9.6681,16.2575
04-Feb-2015,30.47,37.403,25.3964,2170.4286,9.5565,16.2352
05-Feb-2015,30.39,37.011,25.1598,2170.9331,9.5991,16.1287
06-Feb-2015,30.15,36.543,24.7699,2171.4252,9.6187,16.0507
09-Feb-2015,29.76,36.086,24.5375,2172.91,9.5268,16.0053
10-Feb-2015,30.01,36.305,24.5604,2173.4069,9.4485,15.9399
11-Feb-2015,30.24,36.75,24.8064,2173.9007,9.4587,16.0161
12-Feb-2015,30.65,37.078,25.0125,2174.3955,9.4006,16.0907
13-Feb-2015,30.94,37.303,25.1607,2174.888,9.3881,16.3021
16-Feb-2015,30.84,37.33,25.094,2176.3699,9.4295,16.3025
18-Feb-2015,31.03,37.527,25.1866,2177.3594,9.3172,16.3244
19-Feb-2015,31.07,37.433,25.1603,2177.8588,9.31,16.2559
20-Feb-2015,30.9,37.48,25.2446,2178.3625,9.2628,16.2915
23-Feb-2015,30.62,37.187,25.1012,2179.8821,9.1732,16.239
24-Feb-2015,30.56,37.047,24.9439,2180.3815,9.1743,16.2005
25-Feb-2015,30.61,36.96,24.8324,2180.9079,9.208,16.2364
26-Feb-2015,30.31,36.631,24.6523,2181.4217,9.1718,16.2366
27-Feb-2015,30.89,37.226,24.9902,2181.9179,9.1483,16.3792
02-Mar-2015,31.47,38.065,25.3157,2183.4089,9.2409,16.7452
03-Mar-2015,31.56,38.343,25.6629,2183.9205,9.1875,16.7754
04-Mar-2015,31.27,38.079,25.3123,2184.4949,9.1575,16.8506
05-Mar-2015,31.4,38.414,25.4934,2185.027,9.16,16.9303
09-Mar-2015,30.76,38.044,25.1453,2187.0449,9.1217,16.7325
10-Mar-2015,30.73,38.028,25.1404,2187.5327,9.0667,16.6424
11-Mar-2015,30.74,38.116,25.0049,2188.0254,9.0402,16.5862
12-Mar-2015,31.01,38.501,25.1876,2188.534,9.0323,16.6038
13-Mar-2015,30.63,38.037,24.7932,2189.045,9.0509,16.537
16-Mar-2015,30.57,37.918,24.5763,2190.5767,9.0772,16.4421
17-Mar-2015,30.88,38.194,24.7921,2191.0968,9.0058,16.6889
18-Mar-2015,30.77,38.266,24.8145,2191.5973,8.9736,16.7067
19-Mar-2015,30.53,37.876,24.6011,2192.1117,8.9821,16.682
20-Mar-2015,30.29,37.444,24.2729,2192.619,9.0121,16.5214
23-Mar-2015,30.1,37.233,23.9895,2194.1386,9.0157,16.5039
24-Mar-2015,30.03,37.046,23.888,2194.6393,9.0445,16.4938
25-Mar-2015,30.04,36.877,23.6773,2195.1637,9.0935,16.4621
26-Mar-2015,29.48,36.548,23.5843,2195.7008,9.2738,16.2482
27-Mar-2015,29.51,36.666,23.728,2196.2173,9.1957,16.2595
30-Mar-2015,30.0,37.201,24.2653,2197.8252,9.1281,16.3905
31-Mar-2015,29.99,37.275,24.5141,2198.9187,9.0672,16.4697
01-Apr-2015,30.27,37.759,24.876,2199.4297,9.0726,16.5589
06-Apr-2015,30.41,38.168,24.9522,2202.1678,9.2915,16.5628
07-Apr-2015,30.44,38.401,24.9539,2202.6966,9.2324,16.6045
08-Apr-2015,30.69,38.661,25.2969,2203.1955,9.2326,16.6891
09-Apr-2015,30.92,38.961,25.5982,2203.7101,9.138,16.7948
10-Apr-2015,30.98,39.082,25.7471,2204.2071,9.1859,16.8989
13-Apr-2015,31.05,39.295,25.8415,2205.7355,9.1965,16.8958
15-Apr-2015,30.77,39.181,25.8315,2206.7608,9.1288,16.8162
16-Apr-2015,30.67,39.038,25.6698,2207.2605,9.2195,16.8679
17-Apr-2015,30.37,38.471,25.3957,2207.762,9.1965,16.8565
20-Apr-2015,29.79,37.812,24.8163,2209.2774,9.2762,16.6865
21-Apr-2015,29.6,37.574,24.8111,2209.785,9.3507,16.7661
22-Apr-2015,29.63,37.694,24.7969,2210.3008,9.2729,16.7796
23-Apr-2015,29.51,37.64,24.9063,2210.8146,9.2163,16.7616
24-Apr-2015,29.1,36.958,24.2578,2211.3179,9.2736,16.615
27-Apr-2015,28.8,36.025,23.6577,2212.8414,9.2224,16.4284
28-Apr-2015,29.21,36.477,23.9731,2213.3516,9.3044,16.648
29-Apr-2015,29.22,36.717,24.0351,2213.8633,9.2927,16.7186
30-Apr-2015,29.12,36.712,23.9296,2214.3579,9.3536,16.7415
04-May-2015,29.62,37.315,24.2985,2216.3834,9.2565,16.9236
05-May-2015,29.57,37.503,24.2891,2216.8971,9.2139,16.8783
06-May-2015,28.76,36.51,23.6322,2217.4008,9.2759,16.539
07-May-2015,28.46,35.92,23.0758,2217.899,9.2884,16.3605
08-May-2015,28.91,36.344,23.575,2218.4001,9.279,16.5439
11-May-2015,29.4,36.873,23.8793,2219.9166,9.288,16.7742
12-May-2015,28.73,36.441,23.4615,2220.4281,9.3289,16.7175
13-May-2015,29.25,36.804,23.6419,2220.9438,9.3486,16.7915
14-May-2015,29.27,37.222,23.8739,2221.4494,9.4573,16.8057
15-May-2015,29.36,37.482,24.0797,2221.9536,9.4503,16.8764
18-May-2015,29.71,37.73,24.398,2223.4674,9.5424,16.963
19-May-2015,29.7,37.835,24.37,2223.9817,9.484,16.9475
20-May-2015,29.83,37.871,24.3743,2224.4923,9.3855,17.0129
21-May-2015,29.84,37.84,24.4011,2225.0029,9.3932,16.9888
22-May-2015,29.91,37.975,24.4236,2225.5093,9.3565,16.9656
25-May-2015,29.74,38.005,24.3811,2227.0433,9.3522,16.9074
26-May-2015,29.62,37.946,24.3739,2227.5762,9.3519,16.9014
27-May-2015,29.54,37.946,24.3108,2228.0658,9.2949,16.8344
28-May-2015,29.48,37.844,24.257,2228.578,9.2915,16.8628
29-May-2015,29.93,38.147,24.5353,2229.0927,9.2857,16.9597
01-Jun-2015,29.88,38.184,24.4638,2230.6118,9.2869,16.8919
02-Jun-2015,29.26,37.492,23.9952,2231.0971,9.2977,16.7223
03-Jun-2015,28.98,37.141,23.427,2231.6029,9.306,16.617
04-Jun-2015,29.04,37.225,23.4066,2232.1151,9.2877,16.6551
05-Jun-2015,28.94,37.237,23.4925,2232.6122,9.2328,16.5652
08-Jun-2015,28.69,36.857,23.2242,2234.0853,9.2234,16.4776
09-Jun-2015,28.68,36.803,23.113,2234.5742,9.2226,16.4288
10-Jun-2015,29.07,37.128,23.3091,2235.058,9.2312,16.4792
11-Jun-2015,28.52,36.678,23.0708,2235.5502,9.175,16.469
12-Jun-2015,28.56,36.649,23.0253,2236.031,9.1938,16.5427
15-Jun-2015,28.64,36.565,23.0993,2237.4957,9.2177,16.5428
16-Jun-2015,28.76,36.621,23.1822,2237.9863,9.2218,16.5428
17-Jun-2015,28.87,37.074,23.4177,2238.4781,9.2129,16.6193
18-Jun-2015,29.13,37.357,23.746,2238.9689,9.2491,16.7002
19-Jun-2015,29.31,37.507,23.8767,2239.4611,9.2293,16.7421
22-Jun-2015,29.69,38.075,24.2025,2240.9376,9.1943,16.8923
23-Jun-2015,29.76,38.325,24.2953,2241.4324,9.1425,16.9541
24-Jun-2015,29.66,38.058,24.2228,2241.9288,9.1221,16.9159
25-Jun-2015,29.75,38.047,24.255,2242.4195,9.1296,16.9076
26-Jun-2015,29.71,38.079,24.3352,2242.8981,9.1349,16.8993
29-Jun-2015,29.43,37.44,24.0502,2244.3528,9.1605,16.8026
30-Jun-2015,29.56,37.654,24.2371,2244.8962,9.1417,16.7392
01-Jul-2015,29.92,38.114,24.5474,2245.3987,9.0958,16.8275
02-Jul-2015,29.94,38.243,24.6619,2245.8997,9.0577,16.8941
03-Jul-2015,30.09,38.308,24.7561,2246.3974,9.0532,16.9065
06-Jul-2015,30.27,38.548,25.0365,2247.9031,9.0237,16.937
07-Jul-2015,30.26,38.71,25.2357,2248.3749,9.0348,17.0401
08-Jul-2015,29.82,38.138,24.89,2248.8727,9.02,16.9199
09-Jul-2015,29.74,38.041,24.9736,2249.3622,9.0333,16.8255
10-Jul-2015,29.89,38.13,25.0124,2249.8589,9.0455,16.8145
13-Jul-2015,30.21,38.561,25.4105,2251.3227,8.9894,16.9542
14-Jul-2015,30.19,38.835,25.5666,2251.8206,8.9675,17.0137
15-Jul-2015,30.4,38.864,25.8029,2252.3101,8.9425,17.1124
16-Jul-2015,30.66,39.327,25.9739,2252.7975,8.9322,17.2139
17-Jul-2015,30.74,39.365,26.142,2253.2794,8.9351,17.353
20-Jul-2015,30.73,39.332,26.2345,2254.7416,8.9283,17.5914
21-Jul-2015,30.58,38.761,25.7951,2255.2278,8.8577,17.4381
22-Jul-2015,30.89,38.967,26.0649,2255.7217,8.7852,17.4756
23-Jul-2015,30.9,39.123,26.2126,2256.2081,8.8328,17.3986
24-Jul-2015,30.63,39.002,25.9999,2256.6853,8.792,17.225
27-Jul-2015,30.05,38.549,25.7364,2258.1431,8.7244,16.9719
28-Jul-2015,30.02,38.57,25.7124,2258.6275,8.6804,16.9681
29-Jul-2015,30.21,38.96,26.1729,2259.1264,8.7003,17.0553
30-Jul-2015,30.46,39.333,26.3963,2259.6311,8.6653,17.1318
31-Jul-2015,30.84,39.732,26.5589,2260.1058,8.6495,17.1952
03-Aug-2015,30.91,40.084,26.8881,2261.5674,8.6982,17.3661
04-Aug-2015,30.97,40.341,27.201,2262.0466,8.6288,17.4151
05-Aug-2015,31.17,40.564,27.3977,2262.5436,8.6436,17.3809
06-Aug-2015,31.13,40.711,27.3669,2263.0247,8.6336,17.4855
07-Aug-2015,31.09,40.713,27.6489,2263.5039,8.6307,17.4492
10-Aug-2015,30.95,40.658,27.5306,2264.9524,8.6324,17.3679
11-Aug-2015,30.81,40.401,27.0619,2265.4437,8.7169,17.3169
12-Aug-2015,30.41,39.713,26.4095,2265.9234,8.8508,17.1477
13-Aug-2015,30.42,39.597,26.0124,2266.4028,8.8927,17.1021
14-Aug-2015,30.95,40.298,26.5656,2266.8697,8.8656,17.2288
17-Aug-2015,30.77,40.653,26.627,2268.2956,8.9237,17.2445
18-Aug-2015,30.8,40.795,26.9337,2268.77,8.9564,17.265
19-Aug-2015,30.89,40.835,27.1771,2269.2499,8.9523,17.3231
20-Aug-2015,30.45,40.082,26.6319,2269.736,9.0846,17.1514
21-Aug-2015,30.22,39.919,26.5673,2270.19,9.1614,17.0198
24-Aug-2015,28.37,37.184,24.3665,2271.6162,9.1787,16.2191
25-Aug-2015,28.64,37.67,24.5143,2272.085,9.0931,16.3163
26-Aug-2015,28.36,37.537,24.4898,2272.5607,8.9996,16.21
27-Aug-2015,28.94,38.25,25.1549,2273.0362,8.9835,16.5639
28-Aug-2015,29.16,38.318,25.1227,2273.5034,9.0203,16.6064
31-Aug-2015,29.05,38.273,25.1741,2274.9192,9.1236,16.5872
01-Sep-2015,28.37,37.544,24.5763,2275.3825,9.1389,16.3755
02-Sep-2015,28.15,37.499,24.6006,2275.8489,9.0698,16.2434
03-Sep-2015,28.59,37.85,24.9371,2276.3177,9.0899,16.3746
04-Sep-2015,27.99,37.176,24.3764,2276.7818,9.1653,16.1642
07-Sep-2015,27.57,36.545,23.8957,2278.1876,9.0826,15.9404
08-Sep-2015,28.03,36.774,24.0234,2278.6507,9.075,16.0955
09-Sep-2015,28.51,37.23,24.4866,2279.1218,9.0993,16.3121
10-Sep-2015,28.38,37.197,24.4121,2279.5553,9.1091,16.3057
11-Sep-2015,28.36,37.342,24.5538,2280.0212,9.0627,16.36
14-Sep-2015,28.75,37.648,24.6743,2281.427,9.0736,16.4771
15-Sep-2015,28.6,37.493,24.5565,2281.8995,9.1259,16.2858
16-Sep-2015,28.77,37.483,24.5618,2282.3527,9.0333,16.3547
18-Sep-2015,29.11,37.646,24.8623,2283.3034,9.1032,16.5086
21-Sep-2015,29.06,37.923,25.1672,2284.7187,9.005,16.4225
22-Sep-2015,28.51,37.539,24.8091,2285.1965,9.1679,16.33
23-Sep-2015,28.64,37.728,25.0226,2285.6888,9.0108,16.255
24-Sep-2015,28.73,37.883,25.2121,2286.1724,9.0442,16.2562
28-Sep-2015,28.47,37.818,25.168,2288.0863,9.0532,16.227
29-Sep-2015,28.62,37.772,25.1829,2288.838,9.0239,16.0695
30-Sep-2015,28.92,38.117,25.401,2289.4013,8.9746,16.1357
01-Oct-2015,28.81,38.091,25.6223,2289.917,8.9395,16.1448
05-Oct-2015,29.38,38.666,26.1607,2291.8634,9.0524,16.387
06-Oct-2015,29.43,38.663,26.2959,2292.3329,9.0447,16.4672
07-Oct-2015,29.49,38.533,26.3501,2292.8105,9.0876,16.4584
08-Oct-2015,29.29,38.339,26.2182,2293.2798,9.0789,16.425
09-Oct-2015,29.49,38.309,26.4169,2293.7492,9.0269,16.5139
12-Oct-2015,29.39,38.296,26.4036,2295.1718,9.1003,16.5215
13-Oct-2015,29.34,38.38,26.5188,2295.6399,9.0813,16.6312
14-Oct-2015,29.28,38.414,26.6577,2296.1074,9.1637,16.7306
15-Oct-2015,29.46,38.642,26.7547,2296.5743,9.189,16.8024
16-Oct-2015,29.72,38.796,26.8928,2297.0537,9.1988,16.8506
19-Oct-2015,29.85,39.046,26.9939,2298.4696,9.1964,16.854
20-Oct-2015,29.85,39.199,27.2256,2298.9408,9.2424,16.9259
21-Oct-2015,29.82,39.019,27.171,2299.4048,9.2913,16.8546
23-Oct-2015,29.92,38.916,27.2025,2300.3428,9.2472,16.9417
26-Oct-2015,29.9,38.808,26.9603,2301.7447,9.2285,17.2001
27-Oct-2015,29.89,38.877,27.0379,2302.2182,9.21,17.2854
28-Oct-2015,29.66,38.652,27.4166,2302.6885,9.2337,17.1653
29-Oct-2015,29.48,38.442,27.1865,2303.155,9.183,17.2493
30-Oct-2015,29.42,38.239,27.126,2303.6212,9.1464,17.2922
02-Nov-2015,29.46,38.287,27.2171,2305.0291,9.0865,17.3999
03-Nov-2015,29.53,38.392,27.3884,2305.5008,9.0807,17.4589
04-Nov-2015,29.44,38.332,27.3106,2305.9817,9.0116,17.3896
05-Nov-2015,29.19,37.783,26.8134,2306.4481,9.0787,17.3254
06-Nov-2015,29.23,37.661,26.7462,2306.9234,8.9179,17.1974
09-Nov-2015,29.21,37.979,26.9134,2308.3399,8.9891,17.1912
10-Nov-2015,28.74,37.544,26.6771,2308.8068,8.9236,17.0605
13-Nov-2015,28.79,37.662,26.8274,2310.2086,8.8139,17.1115
16-Nov-2015,28.9,37.74,26.9741,2311.6138,8.7992,17.1051
17-Nov-2015,28.97,37.91,27.1004,2312.0891,8.7126,17.2018
18-Nov-2015,28.66,37.63,26.8372,2312.557,8.6866,17.1046
19-Nov-2015,29.09,37.997,27.1947,2313.0241,8.7009,17.2649
20-Nov-2015,29.16,38.17,27.4615,2313.4882,8.7152,17.3094
23-Nov-2015,29.14,38.128,27.7099,2314.8822,8.6729,17.421
24-Nov-2015,29.08,38.132,27.7788,2315.3363,8.6892,17.4213
26-Nov-2015,29.26,38.147,27.7355,2316.268,8.669,17.6377
27-Nov-2015,29.45,38.442,27.8091,2316.7245,8.6446,17.6701
30-Nov-2015,29.45,38.509,27.9482,2318.1135,8.6176,17.8154
01-Dec-2015,29.51,38.617,28.0529,2318.5659,8.6717,17.72
02-Dec-2015,29.41,38.517,28.1103,2319.0219,8.6442,17.7626
03-Dec-2015,29.22,38.327,28.0364,2319.4928,8.5757,17.723
04-Dec-2015,28.94,38.269,27.8106,2319.9555,8.6587,17.632
07-Dec-2015,28.89,38.303,27.764,2321.3424,8.7344,17.6875
08-Dec-2015,28.64,37.956,27.3555,2321.7988,8.6738,17.5734
09-Dec-2015,28.31,37.469,26.7584,2322.2479,8.717,17.3727
10-Dec-2015,28.58,37.61,27.0898,2322.7338,8.6758,17.4146
11-Dec-2015,28.26,37.379,26.8843,2323.1702,8.6379,17.2944
14-Dec-2015,28.34,37.38,27.0363,2324.5929,8.6233,17.211
15-Dec-2015,28.44,37.565,27.3243,2325.0623,8.6137,17.3142
16-Dec-2015,28.63,37.582,27.4682,2325.5427,8.6221,17.3893
17-Dec-2015,28.93,37.995,27.8911,2326.0242,8.6017,17.5397
18-Dec-2015,28.69,38.001,27.8809,2326.501,8.5699,17.4762
21-Dec-2015,28.97,38.443,28.097,2327.9361,8.6607,17.4792
22-Dec-2015,28.83,38.274,27.9939,2328.4149,8.7139,17.5738
23-Dec-2015,29.08,38.609,28.1697,2328.8826,8.6479,17.6517
24-Dec-2015,29.05,38.678,28.1528,2329.3549,8.5876,17.6266
28-Dec-2015,29.25,38.991,28.2081,2331.2656,8.6924,17.7102
29-Dec-2015,29.26,38.931,28.1606,2331.7637,8.647,17.7387
30-Dec-2015,29.15,38.921,28.2284,2332.2888,8.6827,17.7863
31-Dec-2015,29.29,39.011,28.3641,2332.8753,8.6302,17.7732
01-Jan-2016,29.4,39.268,28.6284,2333.3868,8.6475,17.7309
04-Jan-2016,28.81,38.68,28.2575,2334.805,8.6872,17.6198
05-Jan-2016,28.79,38.724,28.4461,2335.2858,8.7592,17.5779
06-Jan-2016,28.62,38.659,28.2441,2335.7515,8.9326,17.5596
07-Jan-2016,28.01,37.797,27.4198,2336.2037,8.9025,17.2838
08-Jan-2016,28.21,38.12,27.8162,2336.6812,8.892,17.2514
11-Jan-2016,28.01,37.862,27.7583,2338.1123,8.8848,17.1288
12-Jan-2016,27.82,37.633,27.3975,2338.5834,8.849,17.0742
13-Jan-2016,28.0,37.273,26.8785,2339.0546,8.7526,16.9492
14-Jan-2016,27.86,36.991,26.5995,2339.5249,8.8697,16.7277
15-Jan-2016,27.47,36.14,25.7701,2340.0039,8.8222,16.5564
18-Jan-2016,27.11,35.192,24.7424,2341.4319,8.9726,15.9963
19-Jan-2016,27.41,35.643,25.2399,2341.899,9.0048,16.2189
20-Jan-2016,27.05,34.924,24.6226,2342.3696,9.0628,16.1072
21-Jan-2016,27.01,35.16,24.842,2342.8426,9.0112,16.1241
22-Jan-2016,27.5,35.814,25.4762,2343.2945,8.9511,16.3124
25-Jan-2016,27.55,35.958,25.7325,2344.7319,8.9937,16.451
27-Jan-2016,27.57,36.178,25.854,2345.6774,9.1039,16.4458
28-Jan-2016,27.47,36.0,25.7768,2346.149,9.2357,16.3986
29-Jan-2016,27.84,36.497,25.9963,2346.6372,9.1102,16.5919
01-Feb-2016,27.82,36.465,25.9496,2348.0829,9.1743,16.6609
02-Feb-2016,27.38,36.118,25.5537,2348.5527,9.1909,16.6031
03-Feb-2016,27.02,35.693,25.0145,2349.0312,9.2644,16.4455
04-Feb-2016,27.2,35.654,24.7294,2349.5122,9.3768,16.3545
05-Feb-2016,27.58,36.25,25.0197,2349.9949,9.4051,16.3692
08-Feb-2016,27.25,36.128,24.9306,2351.4446,9.5134,16.3234
09-Feb-2016,26.79,35.638,24.6215,2351.9424,9.6133,16.2121
10-Feb-2016,26.5,35.156,24.1923,2352.4394,9.5798,16.0879
11-Feb-2016,25.69,33.984,23.1664,2352.9299,9.7584,15.6903
12-Feb-2016,25.61,33.537,22.9692,2353.4157,9.9003,15.5877
15-Feb-2016,26.35,34.527,23.8578,2354.8659,9.6729,15.9409
16-Feb-2016,25.89,33.886,23.3414,2355.3477,9.6966,15.7268
17-Feb-2016,26.0,34.15,23.373,2355.8294,9.7065,15.8319
18-Feb-2016,26.29,34.216,23.4165,2356.3025,9.7023,16.0044
19-Feb-2016,26.37,34.163,23.492,2356.7876,9.8,15.9674
22-Feb-2016,26.39,34.251,23.575,2358.2493,9.7226,15.9948
23-Feb-2016,25.92,33.794,23.2282,2358.7177,9.8457,15.9318
24-Feb-2016,25.66,33.468,22.8311,2359.1994,9.8155,15.7322
25-Feb-2016,25.42,33.135,22.5937,2359.6692,9.9534,15.6638
26-Feb-2016,25.65,33.14,22.5254,2360.1228,9.881,15.7158
29-Feb-2016,25.55,33.218,22.4296,2361.6974,9.8931,15.6564
01-Mar-2016,26.34,34.15,23.2144,2362.2399,9.9394,15.8379
02-Mar-2016,26.89,34.809,23.7141,2362.7432,9.8099,16.1479
03-Mar-2016,27.17,35.112,23.9319,2363.3094,9.837,16.2041
04-Mar-2016,27.28,35.458,24.0558,2363.7406,10.0026,16.2373
08-Mar-2016,27.22,35.26,24.0049,2365.7893,10.088,16.1997
09-Mar-2016,27.38,35.307,24.1945,2366.2905,10.0598,16.2262
10-Mar-2016,27.17,35.256,24.2056,2366.777,9.9121,16.2049
11-Mar-2016,27.18,35.287,24.1693,2367.3069,10.0272,16.258
14-Mar-2016,27.36,35.475,24.2141,2369.0148,10.041,16.3609
15-Mar-2016,27.21,35.34,24.0088,2369.6016,9.9628,16.3377
16-Mar-2016,27.35,35.39,23.9315,2370.1107,9.8306,16.4116
17-Mar-2016,27.47,35.614,24.0185,2370.6806,9.9392,16.5118
18-Mar-2016,27.74,35.995,24.1436,2371.3138,9.8317,16.6138
21-Mar-2016,28.07,36.462,24.4043,2372.8998,9.878,16.7221
22-Mar-2016,28.07,36.593,24.7049,2373.4638,9.844,16.7614
23-Mar-2016,28.09,36.674,24.9231,2373.7968,9.7058,16.8314
28-Mar-2016,27.73,36.331,24.5598,2376.411,9.5696,16.7035
29-Mar-2016,27.66,36.371,24.5341,2377.0341,9.6045,16.7953
30-Mar-2016,28.23,36.842,24.9702,2377.8467,9.6436,17.005
31-Mar-2016,28.28,37.114,24.9448,2380.9577,9.6093,17.0661
01-Apr-2016,28.26,37.243,25.1755,2381.4644,9.7433,17.0291
04-Apr-2016,28.44,37.307,25.3388,2383.0876,9.6288,17.0465
05-Apr-2016,27.87,36.842,25.0409,2383.7333,9.7374,16.9273
06-Apr-2016,27.86,36.905,25.2899,2384.2281,9.7345,16.8446
07-Apr-2016,27.72,36.889,25.244,2384.7341,9.809,16.8273
08-Apr-2016,27.81,37.003,25.4418,2385.2395,9.8139,16.8369
11-Apr-2016,28.18,37.314,25.5123,2386.7354,9.819,16.909
12-Apr-2016,28.3,37.61,25.7058,2387.2676,9.947,16.9352
13-Apr-2016,28.82,38.03,25.9697,2387.7865,9.8821,17.1254
18-Apr-2016,29.09,38.281,26.2419,2390.3697,9.9299,17.382
20-Apr-2016,29.22,38.393,26.3601,2391.3783,10.0036,17.3721
21-Apr-2016,29.24,38.443,26.2148,2391.8768,10.0718,17.4061
22-Apr-2016,29.28,38.469,26.2212,2392.3814,10.095,17.4152
25-Apr-2016,29.17,38.268,26.1698,2393.8964,9.9962,17.2321
26-Apr-2016,29.53,38.462,26.3579,2394.3948,9.9326,17.2348
27-Apr-2016,29.53,38.476,26.4477,2394.8983,9.9774,17.1785
28-Apr-2016,29.14,38.226,26.2237,2395.438,10.0766,17.1937
29-Apr-2016,29.19,38.23,26.1612,2395.9542,10.2406,17.1537
02-May-2016,29.1,38.451,26.3941,2397.4946,10.3838,17.1338
03-May-2016,28.89,38.316,26.3453,2398.0158,10.3174,17.1043
04-May-2016,28.65,38.071,26.0511,2398.5322,10.2943,17.0432
05-May-2016,28.73,37.947,26.1523,2399.0552,10.2085,16.9444
06-May-2016,28.7,38.031,26.0068,2399.5806,10.2414,16.9841
09-May-2016,29.1,38.488,26.3632,2401.1406,10.2028,17.0948
10-May-2016,29.16,38.538,26.5147,2401.6664,10.2032,17.1656
11-May-2016,29.07,38.652,26.5808,2402.1921,10.1838,17.2315
12-May-2016,29.27,38.855,26.842,2402.7025,10.1799,17.3688
13-May-2016,29.06,38.88,26.728,2403.2095,10.2458,17.3258
16-May-2016,29.08,38.704,26.7027,2404.7519,10.3158,17.3054
17-May-2016,29.2,38.817,26.6716,2405.2625,10.2214,17.3681
18-May-2016,29.13,38.867,26.7782,2405.8302,10.2183,17.325
19-May-2016,28.86,38.481,26.5193,2406.3353,10.1391,17.2295
20-May-2016,28.67,38.338,26.3015,2406.8807,10.1877,17.0392
23-May-2016,28.62,38.258,26.1254,2408.3865,10.1598,17.0928
24-May-2016,28.63,38.174,26.0139,2408.898,10.1213,17.08
25-May-2016,29.25,38.598,26.2371,2409.4168,9.907,17.2329
26-May-2016,29.68,38.808,26.3453,2409.901,9.9205,17.4042
27-May-2016,29.94,39.191,26.573,2410.4042,9.8707,17.4235
30-May-2016,30.09,39.303,26.6488,2411.9113,9.8157,17.4826
31-May-2016,30.06,39.334,26.6078,2412.423,9.8156,17.4491
01-Jun-2016,30.01,39.376,26.6497,2412.9409,9.8463,17.4435
02-Jun-2016,30.16,39.711,26.761,2413.4465,9.8132,17.4014
03-Jun-2016,30.23,39.644,26.6633,2413.9467,9.7918,17.4335
06-Jun-2016,30.16,39.677,26.7061,2415.4318,9.942,17.3983
07-Jun-2016,30.36,39.863,26.8975,2415.9499,9.9026,17.5363
08-Jun-2016,30.43,40.082,27.1758,2416.4682,10.0157,17.5812
09-Jun-2016,30.35,39.985,27.1899,2416.9558,9.9837,17.6456
10-Jun-2016,30.26,39.861,27.1542,2417.4534,10.1187,17.6065
